"","SECCION","munn.x","edon.x","disloc2017.x","disloc2015.x","escenario1","escenario2","escenario3","pobtot","dsiSQ_E3","dsi_pob","dif","rural","urbano","mixto"
"3900",4015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"3901",4016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"3902",4017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"3903",4018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"3904",4019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"3905",4020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"3906",4021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"3907",4022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"3908",4023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"3909",4024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"3910",4025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"3911",4026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"3912",4027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"3913",4028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"3914",4029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"3915",4030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"3916",4031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"3917",4032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"3918",4033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"3919",4034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"3920",4035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"3921",4036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"3922",4614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"3923",4615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"3924",4616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"3925",4617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"3926",4618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"3927",4619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"3928",4620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"3929",4621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"3930",4622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"3931",4623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"3932",4624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"3933",4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"3934",4626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"3935",4627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"3936",4628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"3937",4629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"3938",4630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"3939",4631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"3940",4632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"3941",4633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"3942",4634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"3943",4635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"3944",4636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"3945",4637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"3946",4638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"3947",4639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"3948",4640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"3949",4641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"3950",4642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"3951",4643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"3952",4644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"3953",4645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"3954",4646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"3955",92,20,31,4,9,3,7,4,1639,0.933,0.935374174480972,0.00237417448097199,0,0,1
"3956",93,21,31,8,11,1,1,8,1884,0.675,0.771659886682157,0.096659886682157,0,0,1
"3957",94,21,31,8,11,1,1,8,1894,0.675,0.771659886682157,0.096659886682157,0,0,1
"3958",95,21,31,8,11,1,1,8,1772,0.675,0.771659886682157,0.096659886682157,0,0,0
"3959",96,21,31,8,11,1,1,8,969,0.675,0.771659886682157,0.096659886682157,1,0,0
"3960",97,21,31,8,11,1,1,8,605,0.675,0.771659886682157,0.096659886682157,0,0,1
"3961",98,21,31,8,11,1,1,8,818,0.675,0.771659886682157,0.096659886682157,0,0,1
"3962",99,22,31,8,15,9,3,8,2699,0.675,0.771659886682157,0.096659886682157,0,0,0
"3963",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"3964",101,22,31,8,15,9,3,8,596,0.675,0.771659886682157,0.096659886682157,1,0,0
"3965",102,22,31,8,15,9,3,8,942,0.675,0.771659886682157,0.096659886682157,1,0,0
"3966",103,23,31,1,8,5,8,1,1415,0.967,0.979897888826871,0.012897888826871,1,0,0
"3967",104,23,31,1,8,5,8,1,1373,0.967,0.979897888826871,0.012897888826871,1,0,0
"3968",105,23,31,1,8,5,8,1,1742,0.967,0.979897888826871,0.012897888826871,1,0,0
"3969",390,50,31,10,3,12,10,10,763,0.405,0.350259571706684,0.054740428293316,0,0,1
"3970",391,50,31,10,2,12,10,10,1240,0.405,0.350259571706684,0.054740428293316,0,0,1
"3971",392,50,31,10,2,12,10,10,928,0.405,0.350259571706684,0.054740428293316,1,0,0
"3972",393,50,31,10,2,12,10,10,856,0.405,0.350259571706684,0.054740428293316,0,0,1
"3973",394,50,31,10,2,12,10,10,565,0.405,0.350259571706684,0.054740428293316,1,0,0
"3974",395,50,31,10,2,12,10,10,565,0.405,0.350259571706684,0.054740428293316,1,0,0
"3975",396,50,31,10,2,12,10,10,601,0.405,0.350259571706684,0.054740428293316,1,0,0
"3976",397,50,31,14,1,11,14,14,823,0.681,0.75491125097235,0.07391125097235,1,0,0
"3977",593,50,31,10,2,12,10,10,846,0.405,0.350259571706684,0.054740428293316,0,0,0
"3978",594,50,31,10,2,12,10,10,1702,0.405,0.350259571706684,0.054740428293316,0,0,0
"3979",595,50,31,10,2,12,10,10,711,0.405,0.350259571706684,0.054740428293316,0,0,0
"3980",596,50,31,10,2,12,10,10,1286,0.405,0.350259571706684,0.054740428293316,0,0,0
"3981",597,50,31,10,2,12,10,10,1011,0.405,0.350259571706684,0.054740428293316,0,0,0
"3982",598,50,31,10,7,12,10,10,1369,0.405,0.350259571706684,0.054740428293316,0,0,0
"3983",599,50,31,10,2,12,10,10,1149,0.405,0.350259571706684,0.054740428293316,0,0,0
"3984",600,50,31,10,2,12,10,10,2888,0.405,0.350259571706684,0.054740428293316,0,0,0
"3985",601,50,31,10,2,12,10,10,1218,0.405,0.350259571706684,0.054740428293316,0,0,0
"3986",602,50,31,10,2,12,10,10,785,0.405,0.350259571706684,0.054740428293316,0,0,0
"3987",603,50,31,10,2,12,10,10,2041,0.405,0.350259571706684,0.054740428293316,0,0,0
"3988",604,50,31,10,2,12,10,10,1772,0.405,0.350259571706684,0.054740428293316,0,0,0
"3989",605,50,31,10,2,12,10,10,1571,0.405,0.350259571706684,0.054740428293316,0,0,0
"3990",606,50,31,10,2,12,10,10,1852,0.405,0.350259571706684,0.054740428293316,0,0,0
"3991",607,50,31,10,2,12,10,10,1569,0.405,0.350259571706684,0.054740428293316,1,0,0
"3992",608,50,31,10,2,12,10,10,3337,0.405,0.350259571706684,0.054740428293316,1,0,0
"3993",961,96,31,6,10,4,2,6,1337,0.478,0.531111453566941,0.053111453566941,0,0,1
"3994",962,96,31,6,10,4,2,6,286,0.478,0.531111453566941,0.053111453566941,1,0,0
"3995",1286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"3996",1287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"3997",1288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"3998",1289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"3999",1290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"4000",1291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"4001",1292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4002",1293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"4003",1294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"4004",1295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"4005",1296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"4006",1297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"4007",1298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"4008",1299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"4009",1300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4010",1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4011",1302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"4012",1303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"4013",1304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4014",1305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4015",1306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4016",1307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4017",1308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4018",1309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4019",1668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"4020",1669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"4021",1670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"4022",1671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4023",2237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"4024",2238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4025",2239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4026",2578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"4027",2579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"4028",2580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4029",2581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4030",2582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4031",2650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"4032",2651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"4033",2652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"4034",2653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4035",2654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4036",2655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4037",2656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4038",2657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4039",2658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4040",2659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4041",2660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4042",2661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4043",2662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4044",2663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4045",2664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4046",2665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4047",3274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"4048",3275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"4049",3276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"4050",3277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"4051",3278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"4052",3279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"4053",3280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"4054",3281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"4055",3282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4056",3294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"4057",3295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4058",3296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4059",3326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"4060",3327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4061",3504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"4062",3505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4063",3506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4064",3507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4065",3508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4066",3509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4067",3510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4068",3511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4069",3512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4070",3699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"4071",3700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"4072",3701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4073",3702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4074",3703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4075",3704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4076",3705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4077",3772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"4078",3773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"4079",3774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4080",3775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4081",3776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4082",3777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4083",3778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4084",3779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4085",3804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"4086",3805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"4087",3806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4088",3807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4089",3824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"4090",3825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"4091",3826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"4092",3827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4093",3828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4094",3829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4095",3830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4096",3831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"4097",3832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"4098",3833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"4099",3834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4100",3835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4101",3836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"4102",3837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"4103",3838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4104",3839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4105",3840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4106",3841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4107",3842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4108",3843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4109",3844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4110",3845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4111",3846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4112",3847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4113",3848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4114",3849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4115",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4116",3851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4117",3852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4118",3853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4119",3854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4120",3855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4121",3856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4122",3857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4123",3858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4124",4074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"4125",4075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4126",4076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4127",4077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"4128",4078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4129",4525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"4130",4526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4131",4527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"4132",4528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"4133",4529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"4134",4530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"4135",4531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"4136",4532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4137",4533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4138",4534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4139",4535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4140",4536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4141",4537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4142",4538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4143",4539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"4144",4540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4145",4570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"4146",4571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"4147",4572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"4148",4573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4149",4574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4150",4575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4151",4576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4152",4577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4153",4578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4154",4579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4155",4580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4156",4581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4157",4582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4158",4583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4159",4584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4160",4585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4161",4586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4162",4587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4163",4588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4164",4589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4165",4590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4166",4591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4167",4592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4168",4593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4169",4594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4170",4595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4171",4596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4172",4597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"4173",85,19,31,8,11,1,1,8,1202,0.675,0.771659886682157,0.096659886682157,0,0,1
"4174",86,19,31,8,11,1,1,8,3574,0.675,0.771659886682157,0.096659886682157,0,0,1
"4175",87,19,31,8,11,1,1,8,919,0.675,0.771659886682157,0.096659886682157,1,0,0
"4176",88,19,31,8,11,1,1,8,2614,0.675,0.771659886682157,0.096659886682157,1,0,0
"4177",89,19,31,8,11,1,1,8,2675,0.675,0.771659886682157,0.096659886682157,1,0,0
"4178",90,19,31,8,11,1,1,8,1244,0.675,0.771659886682157,0.096659886682157,1,0,0
"4179",91,20,31,4,9,3,7,4,2469,0.933,0.935374174480972,0.00237417448097199,1,0,0
"4180",287,50,31,15,4,13,15,15,1655,0.928,0.948193381980115,0.020193381980115,0,0,1
"4181",288,50,31,15,4,13,15,15,4597,0.928,0.948193381980115,0.020193381980115,1,0,0
"4182",289,50,31,15,4,13,15,15,5014,0.928,0.948193381980115,0.020193381980115,1,0,0
"4183",290,50,31,15,4,13,15,15,1356,0.928,0.948193381980115,0.020193381980115,1,0,0
"4184",291,50,31,15,4,13,15,15,2534,0.928,0.948193381980115,0.020193381980115,1,0,0
"4185",292,50,31,15,4,13,15,15,1792,0.928,0.948193381980115,0.020193381980115,1,0,0
"4186",293,50,31,15,4,13,15,15,1236,0.928,0.948193381980115,0.020193381980115,1,0,0
"4187",339,50,31,10,2,12,10,10,728,0.405,0.350259571706684,0.054740428293316,0,0,1
"4188",340,50,31,10,3,12,10,10,869,0.405,0.350259571706684,0.054740428293316,0,0,0
"4189",341,50,31,10,3,12,10,10,1059,0.405,0.350259571706684,0.054740428293316,0,0,0
"4190",342,50,31,10,3,12,10,10,921,0.405,0.350259571706684,0.054740428293316,0,0,0
"4191",343,50,31,13,3,13,13,13,1125,0.376,0.481233593897292,0.105233593897292,0,0,1
"4192",344,50,31,13,3,13,13,13,1207,0.376,0.481233593897292,0.105233593897292,0,0,0
"4193",345,50,31,13,3,13,13,13,967,0.376,0.481233593897292,0.105233593897292,0,0,0
"4194",346,50,31,10,3,12,10,10,1293,0.405,0.350259571706684,0.054740428293316,0,0,0
"4195",347,50,31,10,3,12,10,10,1112,0.405,0.350259571706684,0.054740428293316,1,0,0
"4196",348,50,31,10,3,12,10,10,872,0.405,0.350259571706684,0.054740428293316,1,0,0
"4197",349,50,31,10,3,12,10,10,905,0.405,0.350259571706684,0.054740428293316,1,0,0
